,reaction_id,min_flux,max_flux
Gb2bin21_TF_glyald_e_Gb2bin21_C_e,Gb2bin21_TF_glyald_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_glyb_e_Gb2bin21_C_e,Gb2bin21_TF_glyb_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_glyc_e_Gb2bin21_C_e,Gb2bin21_TF_glyc_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_glycol_e_Gb2bin21_C_e,Gb2bin21_TF_glycol_e_Gb2bin21_C_e,-999.999331,0.0
Gb2bin21_TF_gmp_e_Gb2bin21_C_e,Gb2bin21_TF_gmp_e_Gb2bin21_C_e,-366.00533573049654,0.0
Gb2bin21_TF_gthrd_e_Gb2bin21_C_e,Gb2bin21_TF_gthrd_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_gua_e_Gb2bin21_C_e,Gb2bin21_TF_gua_e_Gb2bin21_C_e,-261.99886972727256,240.02368924999996
Gb2bin21_TF_h2_e_Gb2bin21_C_e,Gb2bin21_TF_h2_e_Gb2bin21_C_e,0.0,520.1690717692308
Gb2bin21_TF_h2o2_e_Gb2bin21_C_e,Gb2bin21_TF_h2o2_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_h2o_e_Gb2bin21_C_e,Gb2bin21_TF_h2o_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_h2s_e_Gb2bin21_C_e,Gb2bin21_TF_h2s_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_h_e_Gb2bin21_C_e,Gb2bin21_TF_h_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_his__L_e_Gb2bin21_C_e,Gb2bin21_TF_his__L_e_Gb2bin21_C_e,-581.0493658863637,0.0
Gb2bin21_TF_hom__L_e_Gb2bin21_C_e,Gb2bin21_TF_hom__L_e_Gb2bin21_C_e,-969.8073245000006,0.0
Gb2bin21_TF_hqn_e_Gb2bin21_C_e,Gb2bin21_TF_hqn_e_Gb2bin21_C_e,0.0,694.6323280000001
Gb2bin21_TF_hxan_e_Gb2bin21_C_e,Gb2bin21_TF_hxan_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_id3acald_e_Gb2bin21_C_e,Gb2bin21_TF_id3acald_e_Gb2bin21_C_e,0.0,965.6218174285713
Gb2bin21_TF_ile__L_e_Gb2bin21_C_e,Gb2bin21_TF_ile__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_indole_e_Gb2bin21_C_e,Gb2bin21_TF_indole_e_Gb2bin21_C_e,-861.9911288888886,411.46116114285724
Gb2bin21_TF_k_e_Gb2bin21_C_e,Gb2bin21_TF_k_e_Gb2bin21_C_e,-0.195193,0.0
Gb2bin21_TF_lac__D_e_Gb2bin21_C_e,Gb2bin21_TF_lac__D_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_lac__L_e_Gb2bin21_C_e,Gb2bin21_TF_lac__L_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_lcts_e_Gb2bin21_C_e,Gb2bin21_TF_lcts_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_leu__L_e_Gb2bin21_C_e,Gb2bin21_TF_leu__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_lys__L_e_Gb2bin21_C_e,Gb2bin21_TF_lys__L_e_Gb2bin21_C_e,-550.1563104342105,0.0
Gb2bin21_TF_mal__L_e_Gb2bin21_C_e,Gb2bin21_TF_mal__L_e_Gb2bin21_C_e,-1000.0,294.71389962121225
Gb2bin21_TF_malt_e_Gb2bin21_C_e,Gb2bin21_TF_malt_e_Gb2bin21_C_e,-799.8796504242425,0.0
Gb2bin21_TF_malthp_e_Gb2bin21_C_e,Gb2bin21_TF_malthp_e_Gb2bin21_C_e,-236.43206197777772,0.0
Gb2bin21_TF_malthx_e_Gb2bin21_C_e,Gb2bin21_TF_malthx_e_Gb2bin21_C_e,-295.54007747222226,0.0
Gb2bin21_TF_man_e_Gb2bin21_C_e,Gb2bin21_TF_man_e_Gb2bin21_C_e,-694.6323279999995,0.0
Gb2bin21_TF_melib_e_Gb2bin21_C_e,Gb2bin21_TF_melib_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_meoh_e_Gb2bin21_C_e,Gb2bin21_TF_meoh_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_met__D_e_Gb2bin21_C_e,Gb2bin21_TF_met__D_e_Gb2bin21_C_e,-848.7308759666668,1000.0
Gb2bin21_TF_met__L_e_Gb2bin21_C_e,Gb2bin21_TF_met__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_mg2_e_Gb2bin21_C_e,Gb2bin21_TF_mg2_e_Gb2bin21_C_e,-0.008675,0.0
Gb2bin21_TF_mn2_e_Gb2bin21_C_e,Gb2bin21_TF_mn2_e_Gb2bin21_C_e,-0.000691,0.0
Gb2bin21_TF_mnl_e_Gb2bin21_C_e,Gb2bin21_TF_mnl_e_Gb2bin21_C_e,-694.6323280000003,0.0
Gb2bin21_TF_mobd_e_Gb2bin21_C_e,Gb2bin21_TF_mobd_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_ncam_e_Gb2bin21_C_e,Gb2bin21_TF_ncam_e_Gb2bin21_C_e,0.0,999.997722
Gb2bin21_TF_nh4_e_Gb2bin21_C_e,Gb2bin21_TF_nh4_e_Gb2bin21_C_e,-825.857416214286,1000.0
Gb2bin21_TF_nmn_e_Gb2bin21_C_e,Gb2bin21_TF_nmn_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_no2_e_Gb2bin21_C_e,Gb2bin21_TF_no2_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_no3_e_Gb2bin21_C_e,Gb2bin21_TF_no3_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_o2_e_Gb2bin21_C_e,Gb2bin21_TF_o2_e_Gb2bin21_C_e,-1000.0,46.45623798387095
Gb2bin21_TF_orn_e_Gb2bin21_C_e,Gb2bin21_TF_orn_e_Gb2bin21_C_e,-789.5531196999999,1000.0
Gb2bin21_TF_oxa_e_Gb2bin21_C_e,Gb2bin21_TF_oxa_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_pacald_e_Gb2bin21_C_e,Gb2bin21_TF_pacald_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_pea_e_Gb2bin21_C_e,Gb2bin21_TF_pea_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_peamn_e_Gb2bin21_C_e,Gb2bin21_TF_peamn_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_phe__L_e_Gb2bin21_C_e,Gb2bin21_TF_phe__L_e_Gb2bin21_C_e,-960.2183669999998,0.0
Gb2bin21_TF_pheme_e_Gb2bin21_C_e,Gb2bin21_TF_pheme_e_Gb2bin21_C_e,-123.6006057820513,0.0
Gb2bin21_TF_pi_e_Gb2bin21_C_e,Gb2bin21_TF_pi_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_pnto__R_e_Gb2bin21_C_e,Gb2bin21_TF_pnto__R_e_Gb2bin21_C_e,-221.65505810416653,0.0
Gb2bin21_TF_ppa_e_Gb2bin21_C_e,Gb2bin21_TF_ppa_e_Gb2bin21_C_e,-535.5637917222222,0.0
Gb2bin21_TF_ppap_e_Gb2bin21_C_e,Gb2bin21_TF_ppap_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_ppoh_e_Gb2bin21_C_e,Gb2bin21_TF_ppoh_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_pro__L_e_Gb2bin21_C_e,Gb2bin21_TF_pro__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_psuri_e_Gb2bin21_C_e,Gb2bin21_TF_psuri_e_Gb2bin21_C_e,-515.3633173068862,0.0
Gb2bin21_TF_ptrc_e_Gb2bin21_C_e,Gb2bin21_TF_ptrc_e_Gb2bin21_C_e,-1000.0,323.75017086692014
Gb2bin21_TF_pyovd_kt_e_Gb2bin21_C_e,Gb2bin21_TF_pyovd_kt_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_pyr_e_Gb2bin21_C_e,Gb2bin21_TF_pyr_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_raffin_e_Gb2bin21_C_e,Gb2bin21_TF_raffin_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_rib__D_e_Gb2bin21_C_e,Gb2bin21_TF_rib__D_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_s_e_Gb2bin21_C_e,Gb2bin21_TF_s_e_Gb2bin21_C_e,-1000.0,1000.0
Gb2bin21_TF_salchs4_e_Gb2bin21_C_e,Gb2bin21_TF_salchs4_e_Gb2bin21_C_e,0.0,523.7750580909092
Gb2bin21_TF_salchs4fe_e_Gb2bin21_C_e,Gb2bin21_TF_salchs4fe_e_Gb2bin21_C_e,-523.7750580909095,0.0
Gb2bin21_TF_salcn_e_Gb2bin21_C_e,Gb2bin21_TF_salcn_e_Gb2bin21_C_e,-694.6323279999996,0.0
Gb2bin21_TF_sbt__D_e_Gb2bin21_C_e,Gb2bin21_TF_sbt__D_e_Gb2bin21_C_e,-694.6323279999997,0.0
Gb2bin21_TF_sel_e_Gb2bin21_C_e,Gb2bin21_TF_sel_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_ser__L_e_Gb2bin21_C_e,Gb2bin21_TF_ser__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_slnt_e_Gb2bin21_C_e,Gb2bin21_TF_slnt_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_so3_e_Gb2bin21_C_e,Gb2bin21_TF_so3_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_so4_e_Gb2bin21_C_e,Gb2bin21_TF_so4_e_Gb2bin21_C_e,-0.004338,0.0
Gb2bin21_TF_spmd_e_Gb2bin21_C_e,Gb2bin21_TF_spmd_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_succ_e_Gb2bin21_C_e,Gb2bin21_TF_succ_e_Gb2bin21_C_e,-294.71389962121225,1000.0
Gb2bin21_TF_sucr_e_Gb2bin21_C_e,Gb2bin21_TF_sucr_e_Gb2bin21_C_e,-825.3936758888889,0.0
Gb2bin21_TF_taur_e_Gb2bin21_C_e,Gb2bin21_TF_taur_e_Gb2bin21_C_e,-614.3067854009663,0.0
Gb2bin21_TF_thm_e_Gb2bin21_C_e,Gb2bin21_TF_thm_e_Gb2bin21_C_e,-0.00022299999999997322,92.91225296774195
Gb2bin21_TF_thr__L_e_Gb2bin21_C_e,Gb2bin21_TF_thr__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_thymd_e_Gb2bin21_C_e,Gb2bin21_TF_thymd_e_Gb2bin21_C_e,-0.026165999999999995,0.0
Gb2bin21_TF_tol_e_Gb2bin21_C_e,Gb2bin21_TF_tol_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_tre6p_e_Gb2bin21_C_e,Gb2bin21_TF_tre6p_e_Gb2bin21_C_e,0.0,1000.0
Gb2bin21_TF_tre_e_Gb2bin21_C_e,Gb2bin21_TF_tre_e_Gb2bin21_C_e,-694.6323279999999,0.0
Gb2bin21_TF_trp__L_e_Gb2bin21_C_e,Gb2bin21_TF_trp__L_e_Gb2bin21_C_e,-960.1327523333332,0.0
Gb2bin21_TF_tsul_e_Gb2bin21_C_e,Gb2bin21_TF_tsul_e_Gb2bin21_C_e,-554.5751432857145,0.0
Gb2bin21_TF_ttdcea_e_Gb2bin21_C_e,Gb2bin21_TF_ttdcea_e_Gb2bin21_C_e,-204.91508887878788,0.0
Gb2bin21_TF_tyr__L_e_Gb2bin21_C_e,Gb2bin21_TF_tyr__L_e_Gb2bin21_C_e,-411.6071204285714,0.0
Gb2bin21_TF_udcpdp_e_Gb2bin21_C_e,Gb2bin21_TF_udcpdp_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_udcpp_e_Gb2bin21_C_e,Gb2bin21_TF_udcpp_e_Gb2bin21_C_e,-0.10000000000002274,1000.0
Gb2bin21_TF_uri_e_Gb2bin21_C_e,Gb2bin21_TF_uri_e_Gb2bin21_C_e,-111.11231511538465,0.0
Gb2bin21_TF_val__L_e_Gb2bin21_C_e,Gb2bin21_TF_val__L_e_Gb2bin21_C_e,-1000.0,0.0
Gb2bin21_TF_xan_e_Gb2bin21_C_e,Gb2bin21_TF_xan_e_Gb2bin21_C_e,-205.8215079285714,1000.0
Gb2bin21_TF_xyl__D_e_Gb2bin21_C_e,Gb2bin21_TF_xyl__D_e_Gb2bin21_C_e,-812.1854911999998,0.0
Gb2bin21_TF_zn2_e_Gb2bin21_C_e,Gb2bin21_TF_zn2_e_Gb2bin21_C_e,-0.0003409999999988145,0.0
Gb2bin21_TF_novbcn_e_Gb2bin21_C_e,Gb2bin21_TF_novbcn_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_ni2_e_Gb2bin21_C_e,Gb2bin21_TF_ni2_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_cd2_e_Gb2bin21_C_e,Gb2bin21_TF_cd2_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_na1_e_Gb2bin21_C_e,Gb2bin21_TF_na1_e_Gb2bin21_C_e,0.0,0.0
Gb2bin21_TF_cro4_e_Gb2bin21_C_e,Gb2bin21_TF_cro4_e_Gb2bin21_C_e,0.0,0.0
EX__12ppd__S_e_medium,EX__12ppd__S_e_medium,0.0,1000.0
EX__2hxmp_e_medium,EX__2hxmp_e_medium,0.0,694.632328
EX__2mpa_e_medium,EX__2mpa_e_medium,0.0,1000.0
EX__3mb_e_medium,EX__3mb_e_medium,-970.5474062499998,0.0
EX__4hbz_e_medium,EX__4hbz_e_medium,-1000.0,387.4603545192309
EX_R_3hpt_e_medium,EX_R_3hpt_e_medium,0.0,1000.0
EX_acgam1p_e_medium,EX_acgam1p_e_medium,-303.3878495789474,775.317529068702
EX_ade_e_medium,EX_ade_e_medium,-999.9999,0.0
EX_agm_e_medium,EX_agm_e_medium,-501.3847011651564,0.0
EX_btoh_e_medium,EX_btoh_e_medium,-1000.0,0.0
EX_but_e_medium,EX_but_e_medium,-1000.0,0.0
EX_ch4s_e_medium,EX_ch4s_e_medium,0.0,1000.0
EX_crn_e_medium,EX_crn_e_medium,-960.2912336666662,0.0
EX_cro4_e_medium,EX_cro4_e_medium,0.0,0.0
EX_cu_e_medium,EX_cu_e_medium,-1000.0,0.0
EX_cytd_e_medium,EX_cytd_e_medium,-391.4668075818176,999.694671
EX_dad_2_e_medium,EX_dad_2_e_medium,-0.026165999999999995,0.0
EX_dcyt_e_medium,EX_dcyt_e_medium,-0.053182999999999994,1000.0
EX_duri_e_medium,EX_duri_e_medium,-0.026166,1000.0
EX_etha_e_medium,EX_etha_e_medium,-639.8481241995459,979.7418964457153
EX_galur_e_medium,EX_galur_e_medium,-1000.0,0.0
EX_glycol_e_medium,EX_glycol_e_medium,-1000.0,0.0
EX_hqn_e_medium,EX_hqn_e_medium,0.0,694.6323279999999
EX_lac__D_e_medium,EX_lac__D_e_medium,-1000.0,0.0
EX_lac__L_e_medium,EX_lac__L_e_medium,-1000.0,1000.0
EX_lcts_e_medium,EX_lcts_e_medium,-1000.0,1000.0
EX_melib_e_medium,EX_melib_e_medium,0.0,1000.0
EX_peamn_e_medium,EX_peamn_e_medium,-1000.0,0.0
EX_ppoh_e_medium,EX_ppoh_e_medium,-1000.0,0.0
EX_psuri_e_medium,EX_psuri_e_medium,-515.3633173068862,0.0
EX_pyr_e_medium,EX_pyr_e_medium,-1000.0,0.0
EX_salcn_e_medium,EX_salcn_e_medium,-694.6323279999997,0.0
EX_thymd_e_medium,EX_thymd_e_medium,-0.026166,1000.0
EX_udcpdp_e_medium,EX_udcpdp_e_medium,-1000.0,0.0
EX_uri_e_medium,EX_uri_e_medium,-111.11231511538462,1000.0
Gb4bin17_TF_2obut_e_Gb4bin17_C_e,Gb4bin17_TF_2obut_e_Gb4bin17_C_e,-323.9876549038437,0.0
Gb4bin17_TF_3gmp_e_Gb4bin17_C_e,Gb4bin17_TF_3gmp_e_Gb4bin17_C_e,0.0,71.83182192307686
Gb4bin17_TF_4abut_e_Gb4bin17_C_e,Gb4bin17_TF_4abut_e_Gb4bin17_C_e,-934.5213524999994,0.0
Gb4bin17_TF_4abz_e_Gb4bin17_C_e,Gb4bin17_TF_4abz_e_Gb4bin17_C_e,0.0,534.260895857144
Gb4bin17_TF_4hba_e_Gb4bin17_C_e,Gb4bin17_TF_4hba_e_Gb4bin17_C_e,0.0,0.000223
Gb4bin17_TF_5mcsn_e_Gb4bin17_C_e,Gb4bin17_TF_5mcsn_e_Gb4bin17_C_e,-0.026166,0.0
Gb4bin17_TF_5mdru1p_e_Gb4bin17_C_e,Gb4bin17_TF_5mdru1p_e_Gb4bin17_C_e,0.0,933.8136850000029
Gb4bin17_TF_5mtr_e_Gb4bin17_C_e,Gb4bin17_TF_5mtr_e_Gb4bin17_C_e,-933.8136850000003,0.0
Gb4bin17_TF_6pgc_e_Gb4bin17_C_e,Gb4bin17_TF_6pgc_e_Gb4bin17_C_e,-124.84314166666658,0.0
Gb4bin17_TF_LalaDgluMdapDala_e_Gb4bin17_C_e,Gb4bin17_TF_LalaDgluMdapDala_e_Gb4bin17_C_e,-0.1,0.0
Gb4bin17_TF_abg4_e_Gb4bin17_C_e,Gb4bin17_TF_abg4_e_Gb4bin17_C_e,-0.1,0.0
Gb4bin17_TF_ac_e_Gb4bin17_C_e,Gb4bin17_TF_ac_e_Gb4bin17_C_e,-495.3256131470605,0.0
Gb4bin17_TF_acac_e_Gb4bin17_C_e,Gb4bin17_TF_acac_e_Gb4bin17_C_e,-0.0008,0.0
Gb4bin17_TF_acald_e_Gb4bin17_C_e,Gb4bin17_TF_acald_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_acgam_e_Gb4bin17_C_e,Gb4bin17_TF_acgam_e_Gb4bin17_C_e,-0.2,0.0
Gb4bin17_TF_acglu_e_Gb4bin17_C_e,Gb4bin17_TF_acglu_e_Gb4bin17_C_e,-495.3256131470625,0.0
Gb4bin17_TF_acon_Gb4bin17_C_e,Gb4bin17_TF_acon_Gb4bin17_C_e,-935.3853754999998,0.0
Gb4bin17_TF_actn__R_e_Gb4bin17_C_e,Gb4bin17_TF_actn__R_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_ala_L_asp__L_e_Gb4bin17_C_e,Gb4bin17_TF_ala_L_asp__L_e_Gb4bin17_C_e,-91.1529065060241,0.0
Gb4bin17_TF_ala_L_glu__L_e_Gb4bin17_C_e,Gb4bin17_TF_ala_L_glu__L_e_Gb4bin17_C_e,-468.2254873749973,0.0
Gb4bin17_TF_ala__L_e_Gb4bin17_C_e,Gb4bin17_TF_ala__L_e_Gb4bin17_C_e,-936.4509747499978,0.0
Gb4bin17_TF_arg__L_e_Gb4bin17_C_e,Gb4bin17_TF_arg__L_e_Gb4bin17_C_e,-0.295792,0.0
Gb4bin17_TF_asp__L_e_Gb4bin17_C_e,Gb4bin17_TF_asp__L_e_Gb4bin17_C_e,-94.49393222499982,0.0
Gb4bin17_TF_balagly_e_Gb4bin17_C_e,Gb4bin17_TF_balagly_e_Gb4bin17_C_e,-0.2,0.0
Gb4bin17_TF_btn_e_Gb4bin17_C_e,Gb4bin17_TF_btn_e_Gb4bin17_C_e,0.0,0.0
Gb4bin17_TF_bz_e_Gb4bin17_C_e,Gb4bin17_TF_bz_e_Gb4bin17_C_e,-933.8137850000014,0.0
Gb4bin17_TF_ca2_e_Gb4bin17_C_e,Gb4bin17_TF_ca2_e_Gb4bin17_C_e,-0.005205,0.0
Gb4bin17_TF_carn_e_Gb4bin17_C_e,Gb4bin17_TF_carn_e_Gb4bin17_C_e,-0.094738,0.0
Gb4bin17_TF_cell4_e_Gb4bin17_C_e,Gb4bin17_TF_cell4_e_Gb4bin17_C_e,0.0,194.57180129166642
Gb4bin17_TF_cgly_e_Gb4bin17_C_e,Gb4bin17_TF_cgly_e_Gb4bin17_C_e,-374.580389900003,0.0
Gb4bin17_TF_ch4s_e_Gb4bin17_C_e,Gb4bin17_TF_ch4s_e_Gb4bin17_C_e,0.0,895.3373463461697
Gb4bin17_TF_chols_e_Gb4bin17_C_e,Gb4bin17_TF_chols_e_Gb4bin17_C_e,-323.86824867307644,0.0
Gb4bin17_TF_chor_e_Gb4bin17_C_e,Gb4bin17_TF_chor_e_Gb4bin17_C_e,-534.2608958571429,0.0
Gb4bin17_TF_chtbs_e_Gb4bin17_C_e,Gb4bin17_TF_chtbs_e_Gb4bin17_C_e,-0.1,0.0
Gb4bin17_TF_cit_e_Gb4bin17_C_e,Gb4bin17_TF_cit_e_Gb4bin17_C_e,-623.5902503333335,0.0
Gb4bin17_TF_cl_e_Gb4bin17_C_e,Gb4bin17_TF_cl_e_Gb4bin17_C_e,-0.005205,0.0
Gb4bin17_TF_co2_e_Gb4bin17_C_e,Gb4bin17_TF_co2_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_co_e_Gb4bin17_C_e,Gb4bin17_TF_co_e_Gb4bin17_C_e,-500.0007999999998,0.0
Gb4bin17_TF_coa_e_Gb4bin17_C_e,Gb4bin17_TF_coa_e_Gb4bin17_C_e,-0.0005760000000440413,46.69213452499989
Gb4bin17_TF_cobalt2_e_Gb4bin17_C_e,Gb4bin17_TF_cobalt2_e_Gb4bin17_C_e,-0.0001,0.0
Gb4bin17_TF_cu_e_Gb4bin17_C_e,Gb4bin17_TF_cu_e_Gb4bin17_C_e,-0.000709,0.0
Gb4bin17_TF_cys__L_e_Gb4bin17_C_e,Gb4bin17_TF_cys__L_e_Gb4bin17_C_e,-468.22548737500057,0.0
Gb4bin17_TF_cytd_e_Gb4bin17_C_e,Gb4bin17_TF_cytd_e_Gb4bin17_C_e,-117.51272824999988,0.0
Gb4bin17_TF_dca_e_Gb4bin17_C_e,Gb4bin17_TF_dca_e_Gb4bin17_C_e,-99.06512262941145,0.0
Gb4bin17_TF_dcyt_e_Gb4bin17_C_e,Gb4bin17_TF_dcyt_e_Gb4bin17_C_e,-0.027017,0.0
Gb4bin17_TF_ddca_e_Gb4bin17_C_e,Gb4bin17_TF_ddca_e_Gb4bin17_C_e,-100.24446932738093,0.0
Gb4bin17_TF_dtmp_e_Gb4bin17_C_e,Gb4bin17_TF_dtmp_e_Gb4bin17_C_e,-0.026166,0.0
Gb4bin17_TF_enter_e_Gb4bin17_C_e,Gb4bin17_TF_enter_e_Gb4bin17_C_e,0.0,0.014523
Gb4bin17_TF_fald_e_Gb4bin17_C_e,Gb4bin17_TF_fald_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_fe3_e_Gb4bin17_C_e,Gb4bin17_TF_fe3_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_fe3pyovd_kt_e_Gb4bin17_C_e,Gb4bin17_TF_fe3pyovd_kt_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_feenter_e_Gb4bin17_C_e,Gb4bin17_TF_feenter_e_Gb4bin17_C_e,-0.014523,0.0
Gb4bin17_TF_fol_e_Gb4bin17_C_e,Gb4bin17_TF_fol_e_Gb4bin17_C_e,-0.0006690000000020291,0.0
Gb4bin17_TF_fru_e_Gb4bin17_C_e,Gb4bin17_TF_fru_e_Gb4bin17_C_e,-933.8136850000103,0.0
Gb4bin17_TF_fuc_e_Gb4bin17_C_e,Gb4bin17_TF_fuc_e_Gb4bin17_C_e,-89.11472614285687,0.0
Gb4bin17_TF_g6p_B_e_Gb4bin17_C_e,Gb4bin17_TF_g6p_B_e_Gb4bin17_C_e,-934.6696059999987,0.0
Gb4bin17_TF_gal_e_Gb4bin17_C_e,Gb4bin17_TF_gal_e_Gb4bin17_C_e,-1000.0,933.8136850000031
Gb4bin17_TF_gcald_e_Gb4bin17_C_e,Gb4bin17_TF_gcald_e_Gb4bin17_C_e,0.0,0.00022299999999997322
Gb4bin17_TF_glc__D_e_Gb4bin17_C_e,Gb4bin17_TF_glc__D_e_Gb4bin17_C_e,-933.8136849999988,0.0
Gb4bin17_TF_glcr_e_Gb4bin17_C_e,Gb4bin17_TF_glcr_e_Gb4bin17_C_e,0.0,1000.0
Gb4bin17_TF_glcur_e_Gb4bin17_C_e,Gb4bin17_TF_glcur_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_gln__L_e_Gb4bin17_C_e,Gb4bin17_TF_gln__L_e_Gb4bin17_C_e,-625.3666151666731,0.0
Gb4bin17_TF_glu__L_e_Gb4bin17_C_e,Gb4bin17_TF_glu__L_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_gly_asn__L_e_Gb4bin17_C_e,Gb4bin17_TF_gly_asn__L_e_Gb4bin17_C_e,-0.241055,0.0
Gb4bin17_TF_gly_asp__L_e_Gb4bin17_C_e,Gb4bin17_TF_gly_asp__L_e_Gb4bin17_C_e,-94.49393222500011,0.0
Gb4bin17_TF_gly_e_Gb4bin17_C_e,Gb4bin17_TF_gly_e_Gb4bin17_C_e,-935.3853755,0.0
Gb4bin17_TF_gly_glu__L_e_Gb4bin17_C_e,Gb4bin17_TF_gly_glu__L_e_Gb4bin17_C_e,-467.6926877500031,0.0
Gb4bin17_TF_gly_phe_e_Gb4bin17_C_e,Gb4bin17_TF_gly_phe_e_Gb4bin17_C_e,-0.185265,0.0
Gb4bin17_TF_gly_pro__L_e_Gb4bin17_C_e,Gb4bin17_TF_gly_pro__L_e_Gb4bin17_C_e,-0.5168470000000001,0.0
Gb4bin17_TF_gly_tyr_e_Gb4bin17_C_e,Gb4bin17_TF_gly_tyr_e_Gb4bin17_C_e,-0.138119,0.0
Gb4bin17_TF_glyc3p_e_Gb4bin17_C_e,Gb4bin17_TF_glyc3p_e_Gb4bin17_C_e,-81.43654978260874,0.0
Gb4bin17_TF_glyc_e_Gb4bin17_C_e,Gb4bin17_TF_glyc_e_Gb4bin17_C_e,-84.89388395454534,74.39308125396833
Gb4bin17_TF_gthrd_e_Gb4bin17_C_e,Gb4bin17_TF_gthrd_e_Gb4bin17_C_e,-374.5803899000023,0.0
Gb4bin17_TF_h2o2_e_Gb4bin17_C_e,Gb4bin17_TF_h2o2_e_Gb4bin17_C_e,-1000.0,0.0
Gb4bin17_TF_h2o_e_Gb4bin17_C_e,Gb4bin17_TF_h2o_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_h2s_e_Gb4bin17_C_e,Gb4bin17_TF_h2s_e_Gb4bin17_C_e,-374.25960874999896,1000.0
Gb4bin17_TF_h_e_Gb4bin17_C_e,Gb4bin17_TF_h_e_Gb4bin17_C_e,-1000.0,1000.0
Gb4bin17_TF_his__L_e_Gb4bin17_C_e,Gb4bin17_TF_his__L_e_Gb4bin17_C_e,-0.094738,0.0
Gb4bin17_TF_hom__L_e_Gb4bin17_C_e,Gb4bin17_TF_hom__L_e_Gb4bin17_C_e,-467.9463747500015,0.0
Gb4bin17_TF_hxa_e_Gb4bin17_C_e,Gb4bin17_TF_hxa_e_Gb4bin17_C_e,-0.0008,0.0
Gb4bin17_TF_icit_e_Gb4bin17_C_e,Gb4bin17_TF_icit_e_Gb4bin17_C_e,-935.3853755000001,0.0
Gb4bin17_TF_ile__L_e_Gb4bin17_C_e,Gb4bin17_TF_ile__L_e_Gb4bin17_C_e,-0.290529,0.0
